Timestamp,Temperature,Humidity,Wind Speed,Wind Direction,Rain Intensity,Rain Accumulation,AQI PM2.5,AQI PM10
2026-01-25 10:45:54,28.42,53.15,1.12,83.4,0,0,,
2026-01-25 11:43:52,29.31,44.1,0.74,342.7,0,0,,
2026-01-25 12:41:08,29.53,46.71,0.28,112.8,0,0,,
2026-01-25 13:42:08,29.96,45.96,0,81.4,0,0,,
2026-01-25 14:40:01,29.21,47.45,1.28,16,0,0,,
2026-01-25 15:39:41,29.35,51.47,0.6,333.8,0,0,,
2026-01-25 16:38:57,28.76,52.79,0.55,93.8,0,0,,
2026-01-25 17:46:04,26.5,58.86,0.67,22.3,0,0,,
2026-01-25 18:48:38,25.1,64.34,1.95,332.5,0,0,,
2026-01-25 19:39:12,24.57,65.58,0.71,344.3,0,0,,
2026-01-25 20:39:11,24.27,66.16,0.39,6.3,0,0,,
2026-01-25 21:40:44,23.74,67.24,0.95,24.3,0,0,,
2026-01-25 22:39:14,23.41,68.35,0.41,95.9,0,0,,
2026-01-25 23:42:43,23.28,68.4,0.2,343.9,0,0,,
2026-01-26 00:38:58,22.93,68.47,0.56,66.1,0,0,,
2026-01-26 01:40:24,22.48,69.79,1.18,15.7,0,0,,
2026-01-26 02:39:05,22.05,70.82,0.36,142.1,0,0,,
2026-01-26 03:39:13,21.76,68.49,0.43,346.4,0,0,,
2026-01-26 04:39:30,21.34,67.83,0.33,251,0,0,,
2026-01-26 06:13:57,21.05,67.49,0.37,160.4,0,0,,
2026-01-26 07:10:08,21.07,67.72,0.61,13.1,0,0,,
2026-01-26 08:28:50,23.41,65.71,1.23,13.1,0,0,,
2026-01-26 09:14:47,25.25,59.3,1.51,26.4,0,0,,
2026-01-26 10:02:47,26.93,55.92,1.63,65.6,0,0,,
2026-01-26 10:48:44,28.44,54.07,0.76,74.1,0,0,,
2026-01-26 11:47:34,29.04,52.22,1.56,352.6,0,0,,
2026-01-26 12:46:16,30.75,46.89,1.05,0.2,0,0,,
2026-01-26 13:45:09,31.58,43.38,1.55,73.4,0,0,,
2026-01-26 14:47:51,29.88,45.55,0.11,145.3,0,0,,
2026-01-26 15:42:47,29.89,48.65,0.54,92.6,0,0,,
2026-01-26 16:40:51,28.76,51.49,0.38,120.1,0,0,,
2026-01-26 17:48:17,26.53,58.1,0.49,14.7,0,0,,
2026-01-26 18:53:56,25.43,60.61,0.89,335.3,0,0,,
2026-01-26 19:45:20,25.01,61,0.57,0.8,0,0,,
2026-01-26 20:44:14,24.36,65.26,1.01,332,0,0,,
2026-01-26 21:44:40,23.74,68.15,0.35,1.9,0,0,,
2026-01-26 22:44:55,23.28,68.89,0.72,5.4,0,0,,
2026-01-26 23:45:34,22.99,68.69,0.71,58,0,0,,
2026-01-27 00:43:04,22.64,69.41,0.45,68.4,0,0,,
2026-01-27 01:41:23,22.4,69.99,0.23,89.5,0,0,,
2026-01-27 02:41:20,22.17,70.34,0.92,271.2,0,0,,
2026-01-27 03:39:55,21.66,70.88,0.06,6.1,0,0,,
2026-01-27 04:40:56,21.32,68.68,0.63,15.5,0,0,,
2026-01-27 06:12:32,21.21,63.19,0,137.8,0,0,,
2026-01-27 07:09:00,21.3,58.13,0.93,342.9,0,0,,
2026-01-27 08:24:04,23.89,50.11,0.08,349.7,0,0,,
2026-01-27 09:10:19,25.74,44.19,0.5,155.1,0,0,,
2026-01-27 09:57:45,27.29,41.14,0.45,341.8,0,0,,
2026-01-27 10:45:13,28.32,42.99,1.32,91.1,0,0,,
2026-01-27 11:45:56,29.5,41.05,1.06,68.4,0,0,,
2026-01-27 12:45:18,30.32,39.68,2.14,18.6,0,0,,
2026-01-27 13:44:41,31.45,38.76,0.75,169.5,0,0,,
2026-01-27 14:46:13,32.2,38.63,0.03,81.5,0,0,,
2026-01-27 15:43:06,32.39,39.33,1.48,233.7,0,0,,
2026-01-27 16:41:31,30.66,44.13,0.71,39.7,0,0,,
2026-01-27 17:48:07,27.31,51.64,1.31,123.5,0,0,,
2026-01-27 18:54:29,25.46,56.83,0.81,2.5,0,0,,
2026-01-27 19:46:52,24.89,62.58,0.39,275.2,0,0,,
2026-01-27 20:45:27,24.32,63.83,0.96,328.9,0,0,,
2026-01-27 21:43:21,23.88,64.57,0.31,75,0,0,,
2026-01-27 22:44:16,23.48,65.77,1.35,359.9,0,0,,
2026-01-27 23:47:28,22.97,65.76,0.55,95.3,0,0,,
2026-01-28 00:44:56,22.5,67.43,0.3,63.2,0,0,,
2026-01-28 01:40:46,22.17,66.98,0.42,151.9,0,0,,
2026-01-28 02:39:17,21.71,67.34,0.27,174.2,0,0,,
2026-01-28 03:40:44,21.39,67.57,0.32,208.9,0,0,,
2026-01-28 04:40:16,21.06,67.86,0.26,97.8,0,0,,
2026-01-28 06:10:20,20.66,68.56,0.11,337.8,0,0,,
2026-01-28 07:09:03,20.92,67.6,0.37,355.7,0,0,,
2026-01-28 08:21:33,23.64,55.22,0.82,170.9,0,0,,
2026-01-28 09:09:26,25.6,51.02,0.64,113.3,0,0,,
2026-01-28 09:57:13,27.52,45.09,0.64,351.1,0,0,,
2026-01-28 10:45:23,29.15,44.28,0.37,187.7,0,0,,
2026-01-28 11:46:38,30.1,41.19,0.8,320.4,0,0,,
2026-01-28 12:44:23,32.07,39.83,0.75,82.7,0,0,,
2026-01-28 13:44:26,31,40.01,0.98,179,0,0,,
2026-01-28 14:47:18,31.91,39.63,0.03,91.8,0,0,,
2026-01-28 15:43:46,31.79,40.79,0.35,125.1,0,0,,
2026-01-28 16:42:11,29.9,44.27,0.37,349.3,0,0.4,,
2026-01-28 17:48:46,28.16,47.84,0.56,41.7,0,0.4,,
2026-01-28 18:55:27,26.48,50.96,0.65,0.1,0,0.4,,
2026-01-28 19:46:32,25.37,54.51,0.69,339.7,0,0.4,,
2026-01-28 20:45:56,24.54,60.58,0.71,346.6,0,0.4,,
2026-01-28 21:46:38,24.02,60.92,1.01,358.6,0,0.4,,
2026-01-28 22:47:45,23.39,63.01,0.63,349.4,0,0.4,,
2026-01-28 23:47:13,22.8,65.64,0.27,37.6,0,0.4,,
2026-01-29 00:44:13,22.58,68.39,0.55,30.3,0,0,,
2026-01-29 01:43:31,22.2,69.33,0.46,45.1,0,0,,
2026-01-29 02:44:00,21.86,70.35,0.65,0.4,0,0,,
2026-01-29 03:42:58,21.34,71.95,0.66,15.9,0,0,,
2026-01-29 04:43:04,21.08,72.52,0.55,0,0,0,,
2026-01-29 06:15:58,20.83,73.04,0,242.4,0,0,,
2026-01-29 07:10:18,20.82,72.76,0.16,40.7,0,0,,
2026-01-29 08:34:51,24.23,67.07,0.82,334.1,0,0,,
2026-01-29 09:24:32,25.68,64.29,0.34,352.1,0,0,,
2026-01-29 10:09:45,27.13,61.16,1.07,0.1,0,0,,
2026-01-29 10:56:01,28.35,56.79,0.81,307.4,0,0,,
2026-01-29 11:54:28,30.41,47.68,0.78,21.3,0,0,,
2026-01-29 12:54:00,30.07,40.01,0.74,44.7,0,0,,
2026-01-29 13:49:30,31.77,39.78,1,22,0,0,,
2026-01-29 14:51:55,31.09,41.79,1.17,86.8,0,0,,
2026-01-29 15:49:37,31.89,39.03,0,1.2,0,0,,
2026-01-29 16:47:13,29.84,43.4,0.58,20.7,0,0,,
2026-01-29 17:51:47,27.39,49.72,0.28,127.6,0,0,,
2026-01-29 19:01:44,26.01,53.15,0.27,46.9,0,0,,
2026-01-29 19:52:15,25.37,52.67,1.09,175.1,0,0,,
2026-01-29 20:48:36,24.65,62.13,1.35,359.7,0,0,,
2026-01-29 21:51:01,23.97,66.34,0.06,15.3,0,0,,
2026-01-29 22:49:16,23.57,67.86,0.47,25.7,0,0,,
2026-01-29 23:51:16,23.01,68.77,0.49,73.2,0,0,,
2026-01-30 00:47:43,22.41,69.83,0.64,40.3,0,0,,
2026-01-30 01:43:39,22.12,70.34,0.08,24.8,0,0,,
2026-01-30 02:43:15,21.84,70.56,0.68,9.9,0,0,,
2026-01-30 03:42:45,21.43,72.35,0.4,32.6,0,0,,
2026-01-30 04:43:04,20.92,73.1,1.2,35.8,0,0,,
2026-01-30 06:16:31,20.54,73.46,0.28,4.9,0,0,,
2026-01-30 07:11:25,20.42,74.67,0.06,24.1,0,0,,
2026-01-30 08:35:26,23.54,65.23,0.84,34.3,0,0,,
2026-01-30 10:09:34,25.98,56.62,1.42,25.6,0,0,,
2026-01-30 10:57:29,27.51,62.35,0.5,21.5,0,0,,
2026-01-30 11:54:42,29.7,47.55,1.56,354,0,0,,
2026-01-30 12:54:11,29.85,44.78,0.12,134.9,0,0,,
2026-01-30 13:49:13,29.69,44.11,0,125.6,0,0,,
2026-01-30 14:49:56,29.95,43.16,0.72,338.6,0,0,,
2026-01-30 15:47:11,30.43,42.79,1.39,359.6,0,0,,
2026-01-30 16:45:32,29.14,43.92,0.72,321.1,0,0,,
2026-01-30 17:51:31,26.82,52.7,0.32,183.3,0,0,,
2026-01-30 19:00:15,25.22,58.3,0.19,102,0,0,,
2026-01-30 19:49:02,24.57,63.33,0.37,48.1,0,0,,
2026-01-30 20:47:15,24.09,63.23,0.26,333.7,0,0,,
2026-01-30 21:47:41,23.48,64.59,0.44,83.2,0,0,,
2026-01-30 22:47:59,22.95,66.57,0.17,45.5,0,0,,
2026-01-30 23:49:54,22.49,69.01,0.08,350.6,0,0,,
2026-01-31 00:48:23,22.25,70.14,0.21,58.6,0,0,,
2026-01-31 01:43:19,22.01,71.04,0.63,14.1,0,0,,
2026-01-31 02:42:49,21.53,71.78,1.58,336,0,0,,
2026-01-31 03:40:54,21.26,71.98,0.37,18.5,0,0,,
2026-01-31 04:42:35,20.88,72.36,0.17,90.7,0,0,,
