code,product_name,brands,categories,nova_group,nutriscore_grade,url
8901262177191,Cassatta,Amul,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams",4,d,http://world-en.openfoodfacts.org/product/0041102177191/cassatta-amul
8901262060011,Cheese Spread,Amul,Cheese spreads,4,e,http://world-en.openfoodfacts.org/product/8901262060011/cheese-spread-amul
8901262060110,Cheese Spread Yummy Plain,Amul,,4,unknown,http://world-en.openfoodfacts.org/product/8901262060110/cheese-spread-yummy-plain-amul
8901262020015,Cheese slices,Amul,"Dairies,Fermented foods,Fermented milk products,Cheeses,Processed cheese,Processed cheese in slices",4,e,http://world-en.openfoodfacts.org/product/8901262020015/cheese-slices-amul
8901262178068,Choco Almond N' Kesar Badam Double Sundae,Amul,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs",4,d,http://world-en.openfoodfacts.org/product/8901262178068/choco-almond-n-kesar-badam-double-sundae-amul
8901262220552,Chocolate Cookies,Amul,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",4,e,http://world-en.openfoodfacts.org/product/8901262220552/chocolate-cookies-amul
8901262300117,Chocolate Crackle Ice cream,Amul,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream in a box",4,d,http://world-en.openfoodfacts.org/product/8901262300117/chocolate-crackle-ice-cream-amul
8901262178075,Chocolate Magic Sundae,Amul,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets",4,e,http://world-en.openfoodfacts.org/product/8901262178075/chocolate-magic-sundae-amul
8901262070546,Chocominis,Amul,"Chocolates,Chocolate molds,Chocolate Sculptures,Milk chocolate molds,Milk chocolates,Milk chocolate",4,e,http://world-en.openfoodfacts.org/product/8901262070546/chocominis-amul
8901262071581,Chocozoo,Amul,sweet snacks,4,e,http://world-en.openfoodfacts.org/product/8901262071581/chocozoo-amul
8901262178440,Cookie Sub,Amul,Ice cream sandwiches,4,d,http://world-en.openfoodfacts.org/product/8901262178440/cookie-sub-amul
8901262030564,Cow Ghee,Amul,"Dairies,Fats,Spreads,Spreadable fats,Animal fats,Dairy spreads,Milkfat,Butters",2,unknown,http://world-en.openfoodfacts.org/product/8901262030564/cow-ghee-amul
8901262202428,Curd,Amul,milk curds,3,b,http://world-en.openfoodfacts.org/product/8901262202428/curd-amul
8901262070676,Dark Chocolate,Amul,"Snacks,Sweet snacks,Cocoa and its products,Bars,Chocolates,Dark chocolates",4,e,http://world-en.openfoodfacts.org/product/8901262070676/dark-chocolate-amul
8901262152143,Double Chocolate Milk Shake,Amul,Milk-based drinks,4,e,http://world-en.openfoodfacts.org/product/8901262152143/double-chocolate-milk-shake-amul
8901262178198,Epic Choco Almond with Beligian Chocolate,Amul,Chocolate ice cream bars,4,e,http://world-en.openfoodfacts.org/product/8901262178198/epic-choco-almond-with-beligian-chocolate-amul
8901262070539,FRUIT N' NUT Dark Chocolate,Amul,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Dark chocolates, Dark chocolate bar with dried fruits, Composite chocolate",4,e,http://world-en.openfoodfacts.org/product/8901262070539/fruit-n-nut-dark-chocolate-amul
8901262010344,Garlic & Herbs Buttery Spread,Amul,"Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters, Butter fat",4,e,http://world-en.openfoodfacts.org/product/8901262010344/garlic-herbs-buttery-spread-amul
8901262030458,Ghee,Amul,"Fats,Animal fats,Butter fat,Clarified butter,Ghee",2,e,http://world-en.openfoodfacts.org/product/8901262030458/ghee-amul
8901262260114,Gold Milky Milk,Amul,Dairies,1,c,http://world-en.openfoodfacts.org/product/8901262260114/gold-milky-milk-amul
8901262153645,Half and Half Cream,Amul,Creams,4,d,http://world-en.openfoodfacts.org/product/8901262153645/half-and-half-cream-amul
8901262178259,Ice Cream Sandwich Vanilla,Amul,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream sandwiches",4,e,http://world-en.openfoodfacts.org/product/8901262178259/ice-cream-sandwich-vanilla-amul
8901262301695,Ice Malai,Amul,"Desserts,Ice cream in individual cup,Frozen desserts",4,c,http://world-en.openfoodfacts.org/product/8901262301695/ice-malai-amul
8901262222471,Instant Mashed Potato,Amul,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Dried products,Dried products to be rehydrated,Purées,Potato preparations,Mashed potatoes,Instant mashed potatoes",1,unknown,http://world-en.openfoodfacts.org/product/8901262222471/instant-mashed-potato-amul
8901262223379,Jiralu Masala Ghee Khakhra,Amul,"Khakhra,Whole wheat crisps,Snacks",3,e,http://world-en.openfoodfacts.org/product/8901262223379/jiralu-masala-ghee-khakhra-amul
