code,product_name,brands,categories,nova_group,nutriscore_grade,url
8901230000000,Cadbury Choco Creme Oreo,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",4,e,http://world-en.openfoodfacts.org/product/8901233027555/cadbury-choco-creme-oreo
7622200000000,Cadbury Chocobakes,Cadbury,en:confectioneries,4,e,http://world-en.openfoodfacts.org/product/7622202216916/cadbury-chocobakes
7622200000000,Cadbury Dairy Milk,Cadbury,Chocolate,4,e,http://world-en.openfoodfacts.org/product/7622202346385/cadbury-dairy-milk
7622200000000,Cadbury Dairy Milk Shots,Cadbury,Sweet snacks,4,unknown,http://world-en.openfoodfacts.org/product/7622202215056/cadbury-dairy-milk-shots
7622200000000,Cadbury Oreo Vanilla 481.25g,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Creme Sandwich Biscuit",4,e,http://world-en.openfoodfacts.org/product/7622201756918/cadbury-oreo-vanilla-481-25g
7622200000000,Cadbury Temptations Rum & Raisin Chocolate Bar,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",4,e,http://world-en.openfoodfacts.org/product/7622201138394/cadbury-temptations-rum-raisin-chocolate-bar
7622200000000,Cadbury Temptations Rum & Raisins,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, en:milk-chocolates",4,e,http://world-en.openfoodfacts.org/product/7622202030901/cadbury-temptations-rum-raisins
8901230000000,Cadbury bournville premium chocolate,Cadbury,,4,unknown,http://world-en.openfoodfacts.org/product/8901233021645/cadbury-bournville-premium-chocolate
7622200000000,Cadbury dairy milk,Cadbury,Milk chocolate bar,4,e,http://world-en.openfoodfacts.org/product/7622202237942/cadbury-dairy-milk
7622200000000,Cadbury gems,Cadbury,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Sugar coated chocolate confectioneries",4,e,http://world-en.openfoodfacts.org/product/7622201798260/cadbury-gems
7622200000000,Chocobakes,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate filled Biscuit",4,e,http://world-en.openfoodfacts.org/product/7622201098971/chocobakes-cadbury
7622200000000,Chocobakes,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes",4,unknown,http://world-en.openfoodfacts.org/product/7622201442828/chocobakes-cadbury
7622200000000,Chocobakes Choc layered Cakes,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes",4,e,http://world-en.openfoodfacts.org/product/7622201442071/chocobakes-choc-layered-cakes-cadbury
7622200000000,Cocoa,Cadbury,"Cocoa and its products, Cocoa and chocolate powders",4,unknown,http://world-en.openfoodfacts.org/product/7622201762353/cocoa-cadbury
6001070000000,DAIRY MILK BISCUIT,Cadbury,,4,unknown,http://world-en.openfoodfacts.org/product/6001065601083/dairy-milk-biscuit-cadbury
7622200000000,Dairy Milk,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Chocolates",4,e,http://world-en.openfoodfacts.org/product/7622201442019/dairy-milk-cadbury
7622200000000,Dairy Milk Silk Fruit & Nut,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates",4,e,http://world-en.openfoodfacts.org/product/7622201761561/dairy-milk-silk-fruit-nut-cadbury
7622200000000,Dairy Milk Silk Ganache,Cadbury,Milk chocolate bar,4,e,http://world-en.openfoodfacts.org/product/7622201759742/dairy-milk-silk-ganache-cadbury
7622200000000,Dairy Milk Silk Hazelnut,Cadbury,chocolate,4,e,http://world-en.openfoodfacts.org/product/7622201761738/dairy-milk-silk-hazelnut-cadbury
7622200000000,Dairy Milk Silky Bubbly BubbleGum,Cadbury,"Dairies, Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bonbons, Chocolates, Bars covered with chocolate, Assorted chocolate candies, Assorted chocolates",4,e,http://world-en.openfoodfacts.org/product/7622201685638/dairy-milk-silky-bubbly-bubblegum-cadbury
7622200000000,Dairy milk silk bubbly,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bars, Candy chocolate bars, en:chocolates",4,unknown,http://world-en.openfoodfacts.org/product/7622202290633/dairy-milk-silk-bubbly-cadbury
7622200000000,Dairy milk silk mousse,Cadbury,Candy chocolate bars,4,unknown,http://world-en.openfoodfacts.org/product/7622201762285/dairy-milk-silk-mousse-cadbury
7622200000000,Dairymilk crispello,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, en:confectioneries",4,unknown,http://world-en.openfoodfacts.org/product/7622201415662/dairymilk-crispello-cadbury
7622200000000,Diary Milk Silk,Cadbury,Chocolates,4,unknown,http://world-en.openfoodfacts.org/product/7622202216800/diary-milk-silk-cadbury
7622200000000,Fuse,Cadbury,chocolate,4,unknown,http://world-en.openfoodfacts.org/product/7622202023545/fuse-cadbury
7622200000000,Fuse bites,Cadbury,en:chocolate-candies,4,e,http://world-en.openfoodfacts.org/product/7622201521905/fuse-bites-cadbury
7622200000000,Gems,Cadbury,"Snacks,Sweet snacks,Confectioneries,Gems",4,e,http://world-en.openfoodfacts.org/product/7622202216695/gems-cadbury
8901230000000,Nutties,Cadbury,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Chocolate covered nuts",4,e,http://world-en.openfoodfacts.org/product/8901233028651/nutties-cadbury
7622200000000,OREO,Cadbury,,4,unknown,http://world-en.openfoodfacts.org/product/7622201687632/oreo-cadbury
7622200000000,Oreo,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Biscuit (cookie) snack w chocolate filling, en:filled-biscuits",4,unknown,http://world-en.openfoodfacts.org/product/7622201756697/oreo-cadbury
7622200000000,Oreo 5 Pack,Cadbury,Biscuit (cookie) snack w chocolate filling,4,unknown,http://world-en.openfoodfacts.org/product/7622202253638/oreo-5-pack-cadbury
7622200000000,Oreo Cricket Edition,Cadbury,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",4,e,http://world-en.openfoodfacts.org/product/7622201432263/oreo-cricket-edition-cadbury
7622200000000,Oreo Original,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/7622201801878/oreo-original-cadbury
7622200000000,Perk,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, 7622201758639, Perk",4,e,http://world-en.openfoodfacts.org/product/7622201758639/perk-cadbury
8901230000000,Perk,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Biscuits and cakes, Biscuits, Chocolates, Wafers",4,e,http://world-en.openfoodfacts.org/product/8901233030272/perk-cadbury
7622200000000,Perk Double,Cadbury,Choco-coated wafers,4,e,http://world-en.openfoodfacts.org/product/7622201758660/perk-double-cadbury
7622200000000,Shots,Cadbury,"Chocolate balls, en:chocolate-candies",4,e,http://world-en.openfoodfacts.org/product/7622201150303/shots-cadbury
7622200000000,Shots,Cadbury,"Snacks,Sweet snacks,Confectioneries,Chocolate-ball-with-hard-chocolate-coating,Panned confectionery",4,e,http://world-en.openfoodfacts.org/product/7622201448837/shots-cadbury
8901230000000,Silk,Cadbury,Chocolate bars,4,unknown,http://world-en.openfoodfacts.org/product/8901233033570/silk-cadbury
7622200000000,Silk Oreo Red Velvet,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Bars covered with chocolate",4,unknown,http://world-en.openfoodfacts.org/product/7622201763213/silk-oreo-red-velvet-cadbury
8901230000000,Spready,Cadbury,Chocolate spreads,4,unknown,http://world-en.openfoodfacts.org/product/8901233030395/spready-cadbury
7622200000000,dairy milk silk,Cadbury,Silk heart pop,4,unknown,http://world-en.openfoodfacts.org/product/7622201808013/dairy-milk-silk-cadbury
8904060000000,,Haldiram's,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Namkeen",4,e,http://world-en.openfoodfacts.org/product/8904063201157/haldiram-s
8904000000000,All In One,Haldiram's,Snacks,4,e,http://world-en.openfoodfacts.org/product/8904004402032/all-in-one-haldiram-s
8904000000000,Chekaralu,Haldiram's,"Fried-snack, Indian snacks",4,e,http://world-en.openfoodfacts.org/product/8904004408669/chekaralu-haldiram-s
8904000000000,Cornflakes Mixture,Haldiram's,Namkeen,4,unknown,http://world-en.openfoodfacts.org/product/8904004401981/cornflakes-mixture-haldiram-s
8904000000000,Dry fruit mix,Haldiram's,"snacks, salty-snacks, appetizers, da:crackers, plain-salty-snacks",4,d,http://world-en.openfoodfacts.org/product/8904004402131/dry-fruit-mix-haldiram-s
8904060000000,Gup Shup Peanuts,Haldiram's,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Nuts and their products, Nuts, Peanuts",4,e,http://world-en.openfoodfacts.org/product/8904063251480/gup-shup-peanuts-haldiram-s
8904000000000,Haldiram's Aloo Bhujia Sev,Haldiram's,salty snacks,4,unknown,http://world-en.openfoodfacts.org/product/8904004400687/haldiram-s-aloo-bhujia-sev
8906120000000,Haldiram's Peeloz,Haldiram's,snacks,4,e,http://world-en.openfoodfacts.org/product/8906115100333/haldiram-s-peeloz
8904000000000,Indian Snacks Mixture,Haldiram's,"fried snacks,Plant-based foods",4,d,http://world-en.openfoodfacts.org/product/8904004400977/indian-snacks-mixture-haldiram-s
8904000000000,Instant Bhel,Haldiram's,Puffed rice blend,4,e,http://world-en.openfoodfacts.org/product/8904004409222/instant-bhel-haldiram-s
8904000000000,Orange Burfee,Haldiram's,Sweets desserts,4,d,http://world-en.openfoodfacts.org/product/8904004410617/orange-burfee-haldiram-s
8904000000000,Orange Soan Treat,Haldiram's,"Snacks, Sweet snacks",4,e,http://world-en.openfoodfacts.org/product/8904004405514/orange-soan-treat-haldiram-s
8904060000000,Peanut Chikki Bar,Haldiram's,"Plant-based foods and beverages, Plant-based foods, Snacks, Sweet snacks, Nuts and their products, Bars, Nut bars, Peanut bars",4,e,http://world-en.openfoodfacts.org/product/8904063200082/peanut-chikki-bar-haldiram-s
8904000000000,Soya Sticks,Haldiram's,"Fried Soy Sticks, Fried snacks",4,e,http://world-en.openfoodfacts.org/product/8904004420111/soya-sticks-haldiram-s
8904060000000,Taka tak,Haldiram's,"snacks, salty-snacks, appetizers, fr:chips, en:puffed-salty-snacks",4,unknown,http://world-en.openfoodfacts.org/product/8904063220431/taka-tak-haldiram-s
8904060000000,Takatak Chatpata Masala,Haldiram's,"snacks, salty-snacks, appetizers, da:crackers, puffed-salty-snacks, puffed-salty-snacks-made-from-maize, fried-snacks, en:crisps",4,e,http://world-en.openfoodfacts.org/product/8904063220424/takatak-chatpata-masala-haldiram-s
8904060000000,Takatak Chatpata Masala,Haldiram's,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",4,unknown,http://world-en.openfoodfacts.org/product/8904063258762/takatak-chatpata-masala-haldiram-s
8904060000000,Whoopies,Haldiram's,"Chips and fries,cheese bala",4,e,http://world-en.openfoodfacts.org/product/8904063255518/whoopies-haldiram-s
8904000000000,gol kachauri,Haldiram's,"Snacks, Frozen foods, Frozen snacks and starters",4,e,http://world-en.openfoodfacts.org/product/8904004414509/gol-kachauri-haldiram-s
8904000000000,mixture,Haldiram's,Snacks variety packs,4,b,http://world-en.openfoodfacts.org/product/8904004401011/mixture-haldiram-s
8901720000000,,Parle,"snacks, salty-snacks, appetizers, biscuits-and-crackers, da:crackers, puffed-salty-snacks, en:crisps",4,unknown,http://world-en.openfoodfacts.org/product/8901719125683/parle
8901720000000,,Parle,Snacks,4,e,http://world-en.openfoodfacts.org/product/8901719128288/parle
8902580000000,Appy fizz,Parle,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Juices and nectars, Fruit juices, Unsweetened beverages, Apple juices, Sparkling apple juices",4,e,http://world-en.openfoodfacts.org/product/8902579002442/appy-fizz-parle
8901720000000,Choco rolls,Parle,"Snacks, Sweet snacks, Confectioneries, Biscuits and cakes, Biscuits and crackers, Biscuits, en:chocolate-candies",4,e,http://world-en.openfoodfacts.org/product/8901719107870/choco-rolls-parle
8901720000000,Fab! Bourbon,Parle,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901719123429/fab-bourbon-parle
8902580000000,Frooti,Parle,"Plant-based foods and beverages, Beverages, Plant-based beverages, en:sweetened-beverages",4,e,http://world-en.openfoodfacts.org/product/8902579103057/frooti-parle
8902580000000,Frooti Mango Drink,Parle,"non-carbonated beverages,Mango based beverage",4,unknown,http://world-en.openfoodfacts.org/product/8902579104016/frooti-mango-drink-parle
3948720000000,HIDE & SEEK Choco Chip Creme Sandwiches,Parle,en:biscuits,4,e,http://world-en.openfoodfacts.org/product/3948719127465/hide-seek-choco-chip-creme-sandwiches-parle
8901720000000,Hide & Seek Black Bourbon,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Filled biscuits, Chocolate sandwich cookies",4,e,http://world-en.openfoodfacts.org/product/8901719112492/hide-seek-black-bourbon-parle
8901720000000,Hide & Seek Caffé Mocha,Parle,"Cookies with Chocolate Chips and Coffee, en:biscuits",4,e,http://world-en.openfoodfacts.org/product/8901719117206/hide-seek-caffe-mocha-parle
8901720000000,Hide & Seek Cashew Butter,Parle,"Snacks, Spreads, Sweet snacks, Biscuits and cakes, Biscuits",4,unknown,http://world-en.openfoodfacts.org/product/8901719106538/hide-seek-cashew-butter-parle
8901720000000,Hide & Seek Choco Rolls,Parle,Biscuit (cookie) snack w chocolate filling,4,unknown,http://world-en.openfoodfacts.org/product/8901719127366/hide-seek-choco-rolls-parle
8901720000000,Hide & seek Milano chocolate chip,Parle,en:biscuits,4,unknown,http://world-en.openfoodfacts.org/product/8901719127113/hide-seek-milano-chocolate-chip-parle
3948720000000,Hide And Seek,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits",4,unknown,http://world-en.openfoodfacts.org/product/3948719100369/hide-and-seek-parle
8901720000000,Hide and seek choco rolls,Parle,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Filled biscuits",4,e,http://world-en.openfoodfacts.org/product/8901719126505/hide-and-seek-choco-rolls-parle
8901720000000,Hide&seek bisc,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,unknown,http://world-en.openfoodfacts.org/product/8901719123139/hide-seek-bisc-parle
8901720000000,Krack Jack,Parle,"Dairies, Fermented foods, Snacks, Fermented milk products, Sweet&saltycrackers",4,e,http://world-en.openfoodfacts.org/product/8901719120732/krack-jack-parle
8901720000000,Krack Jack Medium Pack,Parle,,4,unknown,http://world-en.openfoodfacts.org/product/8901719703058/krack-jack-medium-pack-parle
8901720000000,Melody Chocolaty,Parle,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Chocolates,Mini Cho",4,e,http://world-en.openfoodfacts.org/product/8901719127786/melody-chocolaty-parle
8901720000000,PARLE hide&seek400g,Parle,Biscuit (cookie) snack w chocolate filling,4,e,http://world-en.openfoodfacts.org/product/8901719130144/parle-hide-seek400g
8901720000000,Parle Bis Hide &seek,Parle,en:biscuits,4,d,http://world-en.openfoodfacts.org/product/8901719100369/parle-bis-hide-seek
8901720000000,Parle G Gluco Biscuits Milk wheat,Parle,en:biscuits,4,d,http://world-en.openfoodfacts.org/product/8901719101007/parle-g-gluco-biscuits-milk-wheat
8901720000000,Parle Mazelo Candy,Parle,"Sweeteners, Sugars, Rock candies, Sugar boiled confectionery",4,e,http://world-en.openfoodfacts.org/product/8901719119040/parle-mazelo-candy
8901720000000,Parle-G 250,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Vegetarian",4,unknown,http://world-en.openfoodfacts.org/product/8901719120800/parle-g-250
8901720000000,Parle-G Oats & berries,Parle,biscuits,4,e,http://world-en.openfoodfacts.org/product/8901719128004/parle-g-oats-berries
8901720000000,Parle-G Original Gluco Biscuits,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits, Plain biscuit",4,e,http://world-en.openfoodfacts.org/product/8901719117312/parle-g-original-gluco-biscuits
8901720000000,Parle-G gold 75g,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits, Plain biscuit, Gluco biscuit",4,e,http://world-en.openfoodfacts.org/product/8901719125478/parle-g-gold-75g
8901720000000,Poppins,Parle,Candies,4,e,http://world-en.openfoodfacts.org/product/8901719128202/poppins-parle
8901720000000,Rusk Real Premium Elaichi,Parle,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Biscuits and cakes,Biscuits,Breads,Rusks",4,unknown,http://world-en.openfoodfacts.org/product/8901719117251/rusk-real-premium-elaichi-parle
8901720000000,nutriticrunch digestive,Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, en:chocolate-biscuits",4,e,http://world-en.openfoodfacts.org/product/8901719130403/nutriticrunch-digestive-parle
8901720000000,"parle 20,20 Nice sugar",Parle,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901719119385/parle-20-20-nice-sugar
8901720000000,poppins,Parle,"Snacks,Sweet snacks,Confectioneries,Candies,Hard candies",4,e,http://world-en.openfoodfacts.org/product/8901719127144/poppins-parle
89080450,,Maggi,Tomato sauces,4,unknown,http://world-en.openfoodfacts.org/product/89080450/maggi
8901060000000,2-minute noodles,Maggi,"Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",4,unknown,http://world-en.openfoodfacts.org/product/8901058901511/2-minute-noodles-maggi
8901060000000,Chicken Noodles,Maggi,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles, en:instant-noodles",4,unknown,http://world-en.openfoodfacts.org/product/8901058008234/chicken-noodles-maggi
4792020000000,Coconut milk powder sm,Maggi,,4,unknown,http://world-en.openfoodfacts.org/product/4792024000079/coconut-milk-powder-sm-maggi
8901060000000,Hot & Sweet Tomato Chilli Sauce,Maggi,"Condiments, Sauces, Tomato sauces",4,e,http://world-en.openfoodfacts.org/product/8901058903805/hot-sweet-tomato-chilli-sauce-maggi
8901060000000,Hot and sweet tomato chilli sauce,Maggi,Tomato sauces,4,c,http://world-en.openfoodfacts.org/product/8901058012651/hot-and-sweet-tomato-chilli-sauce-maggi
8901060000000,Instant noodles,Maggi,Noodles,4,e,http://world-en.openfoodfacts.org/product/8901058006285/instant-noodles-maggi
8901060000000,MAGGI MASALA NOODLES,Maggi,Instant noodles,4,unknown,http://world-en.openfoodfacts.org/product/8901058004144/maggi-masala-noodles
8901060000000,Maggi,Maggi,noodles,4,unknown,http://world-en.openfoodfacts.org/product/8901058005608/maggi
8901060000000,Maggi Masala Veg Atta noodles,Maggi,"Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles,Whole Wheat Noodles",4,d,http://world-en.openfoodfacts.org/product/8901058009712/maggi-masala-veg-atta-noodles
8901060000000,Maggi Noodles,Maggi,"Plant-based foods and beverages,Plant-based foods,Condiments,Herbs and spices,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles,Tastemaker",4,unknown,http://world-en.openfoodfacts.org/product/8901058023787/maggi-noodles
8901060000000,Maggi Special Masala,Maggi,,4,unknown,http://world-en.openfoodfacts.org/product/8901058860726/maggi-special-masala
8901060000000,Maggi cheesy Tomato,Maggi,"Plant-based foods and beverages, Plant-based foods, Meals, Pasta dishes, Pastas, Instant pasta",4,e,http://world-en.openfoodfacts.org/product/8901058003079/maggi-cheesy-tomato
89000717,Maggi rich tomato sauce,Maggi,en:tomato-sauces,4,unknown,http://world-en.openfoodfacts.org/product/89000717/maggi-rich-tomato-sauce
89020708,Maggi rich tomato sauce,Maggi,Ketchup,4,unknown,http://world-en.openfoodfacts.org/product/89020708/maggi-rich-tomato-sauce
8901060000000,Maggi veg atta noodles,Maggi,Noodles,4,e,http://world-en.openfoodfacts.org/product/8901058011067/maggi-veg-atta-noodles
8901060000000,Maggie,Maggi,"Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",4,unknown,http://world-en.openfoodfacts.org/product/8901058901542/maggie-maggi
8901060000000,Pazzta Cheese Macaroni,Maggi,Pasta,4,unknown,http://world-en.openfoodfacts.org/product/8901058003000/pazzta-cheese-macaroni-maggi
8901060000000,Pazzta Masala Penne,Maggi,"Plant-based foods and beverages, Plant-based foods, Meals, Pasta dishes, Pastas, Instant pasta",4,c,http://world-en.openfoodfacts.org/product/8901058003017/pazzta-masala-penne-maggi
8901060000000,Pazzta Masala Penne,Maggi,"Plant-based foods and beverages,Plant-based foods,Pastas",4,d,http://world-en.openfoodfacts.org/product/8901058890020/pazzta-masala-penne-maggi
8901060000000,Pazzta mashroom,Maggi,Instant pasta with cheese,4,unknown,http://world-en.openfoodfacts.org/product/8901058002997/pazzta-mashroom-maggi
8901060000000,Rich Tomato Sauce No Onion No Garlic,Maggi,"Condiments,Sauces,Tomato sauces,Ketchup,Tomato Ketchup",4,d,http://world-en.openfoodfacts.org/product/8901058000597/rich-tomato-sauce-no-onion-no-garlic-maggi
8901060000000,Special Masala Noodles,Maggi,Noodles,4,e,http://world-en.openfoodfacts.org/product/8901058005783/special-masala-noodles-maggi
8901060000000,Spicy Garlic 2 Minute Noodles,Maggi,"Noodles,Instant noodles",4,unknown,http://world-en.openfoodfacts.org/product/8901058002683/spicy-garlic-2-minute-noodles-maggi
8901060000000,maggi,Maggi,Tomato Ketchup,4,c,http://world-en.openfoodfacts.org/product/8901058001181/maggi
8901060000000,maggi,Maggi,"Maggi,Maggie",4,e,http://world-en.openfoodfacts.org/product/8901058017687/maggi
8901730000000,,Sunfeast,Biscuit (cookie) snack w chocolate filling,4,unknown,http://world-en.openfoodfacts.org/product/8901725114404/sunfeast
8901730000000,8.90E+12,Sunfeast,en:biscuits,4,e,http://world-en.openfoodfacts.org/product/8901725015015/8901725015015-sunfeast
8901730000000,All Rounder,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Chatpata Masala, en:biscuits",4,d,http://world-en.openfoodfacts.org/product/8901725116071/all-rounder-sunfeast
8901730000000,Bounce Choco Twist,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",4,unknown,http://world-en.openfoodfacts.org/product/8901725134723/bounce-choco-twist-sunfeast
8901730000000,Bourbon Dark Fantasy Biscuit,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725016296/bourbon-dark-fantasy-biscuit-sunfeast
8901730000000,Dark Fantasy,Sunfeast,en:biscuits,4,unknown,http://world-en.openfoodfacts.org/product/8901725132859/dark-fantasy-sunfeast
8901730000000,Dark Fantasy Choco Fills,Sunfeast,Biscuit (cookie) snack w chocolate filling,4,e,http://world-en.openfoodfacts.org/product/8901725015879/dark-fantasy-choco-fills-sunfeast
8901730000000,Glucose Biscuits,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits, Plain biscuit",4,unknown,http://world-en.openfoodfacts.org/product/8901725113520/glucose-biscuits-sunfeast
8901730000000,Marie Light,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725013042/marie-light-sunfeast
8901730000000,Marie Light,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725114961/marie-light-sunfeast
8901730000000,Mom's Magic,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725007652/mom-s-magic-sunfeast
8901730000000,Moms magic Cashew & Almonds,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Biscuit (cookie) snack w chocolate filling",4,unknown,http://world-en.openfoodfacts.org/product/8901725119423/moms-magic-cashew-almonds-sunfeast
8901730000000,Oats & Almonds Cookies,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",4,unknown,http://world-en.openfoodfacts.org/product/8901725004668/oats-almonds-cookies-sunfeast
8901730000000,Sunfast glucose 1 kg,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725000295/sunfast-glucose-1-kg-sunfeast
8901730000000,Sunfeast  yeppi  noodles,Sunfeast,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles",4,e,http://world-en.openfoodfacts.org/product/8901725006006/sunfeast-yeppi-noodles
8901730000000,Sunfeast Dark Fantasy Bourbon,Sunfeast,Biscuits,4,unknown,http://world-en.openfoodfacts.org/product/8901725016234/sunfeast-dark-fantasy-bourbon
8901730000000,"Sunfeast Dark Fantasy Bourbon, Classic Biscuit",Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Filled biscuits, Sandwich biscuits",4,unknown,http://world-en.openfoodfacts.org/product/8901725133979/sunfeast-dark-fantasy-bourbon-classic-biscuit
8901730000000,Sunfeast Dark Fantasy Chocolate Shake 300ml,Sunfeast,Milkshakes,4,e,http://world-en.openfoodfacts.org/product/8901725001124/sunfeast-dark-fantasy-chocolate-shake-300ml
8901730000000,Sunfeast Marie Light Vita Orange,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, en:biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725015435/sunfeast-marie-light-vita-orange
8901730000000,Sunfeast Mom's Magic Cashew & Almond,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725013066/sunfeast-mom-s-magic-cashew-almond
8901730000000,"Sunfeast Nice, 75 g",Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,d,http://world-en.openfoodfacts.org/product/8901725134310/sunfeast-nice-75-g
8901730000000,Sunfeast Yippee noodles,Sunfeast,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",4,unknown,http://world-en.openfoodfacts.org/product/8901725119256/sunfeast-yippee-noodles
8901730000000,Sunfeast mango smoothie btl,Sunfeast,"Plant-based foods and beverages, Beverages, Plant-based beverages, Smoothies, Fruit smoothies",4,e,http://world-en.openfoodfacts.org/product/8901725001230/sunfeast-mango-smoothie-btl
8909080000000,Wowzers Lemon,Sunfeast,Biscuits and crackers,4,e,http://world-en.openfoodfacts.org/product/8909081004117/wowzers-lemon-sunfeast
8901730000000,Yippee Noodles,Sunfeast,Instant noodles,4,unknown,http://world-en.openfoodfacts.org/product/8901725005887/yippee-noodles-sunfeast
8901730000000,dark fantasy,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits",4,e,http://world-en.openfoodfacts.org/product/8901725132873/dark-fantasy-sunfeast
8901730000000,fantastik choco delights,Sunfeast,Chocolate bar with dried fruits,4,unknown,http://world-en.openfoodfacts.org/product/8901725017620/fantastik-choco-delights-sunfeast
8902900000000,Good Life Iodised Salt,Good Life,salt,4,not-applicable,http://world-en.openfoodfacts.org/product/8902901027945/good-life-iodised-salt
8901210000000,Glucose D,Dabur,,4,unknown,http://world-en.openfoodfacts.org/product/8901207032424/glucose-d-dabur
8901210000000,Koolerz Mango,Dabur,"Plant-based foods and beverages, Beverages, Plant-based beverages, Juices and nectars, Fruit and vegetable juices",4,e,http://world-en.openfoodfacts.org/product/8901207046810/koolerz-mango-dabur
